sockets_20170701_060000.dat,102331328,Type:01,Stream:001,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37801
sockets_20170701_060000.dat,102331584,Type:01,Stream:003,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37802
sockets_20170701_060000.dat,102331616,Type:01,Stream:005,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37803
sockets_20170701_060000.dat,102331648,Type:01,Stream:007,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37804
sockets_20170701_060000.dat,102331680,Type:01,Stream:009,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37805
sockets_20170701_060000.dat,102331712,Type:01,Stream:011,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37806
sockets_20170701_060000.dat,102331744,Type:01,Stream:013,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37807
sockets_20170701_060000.dat,102331776,Type:01,Stream:015,Status:00,2017-07-01 06:33:40.005536,7CE04400224C,         42347,+NAN,   37808
sockets_20170701_170000.dat,177178528,Type:01,Stream:006,Status:00,2017-07-01 17:58:20.006168,7CE04400224C,         42347,+NAN,  103524
sockets_20170701_170000.dat,177227712,Type:01,Stream:007,Status:00,2017-07-01 17:58:20.006168,7CE04400224C,         42347,+NAN,  103532
sockets_20170701_180000.dat,127105152,Type:01,Stream:006,Status:00,2017-07-01 18:41:50.006029,7CE04400224C,         42347,+NAN,  107700
sockets_20170701_180000.dat,127150464,Type:01,Stream:007,Status:00,2017-07-01 18:41:50.006029,7CE04400224C,         42347,+NAN,  107708
sockets_20170701_190000.dat, 54755552,Type:01,Stream:006,Status:00,2017-07-01 19:18:00.005494,7CE04400224C,         42347,+NAN,  111172
sockets_20170701_190000.dat, 54801440,Type:01,Stream:007,Status:00,2017-07-01 19:18:00.005494,7CE04400224C,         42347,+NAN,  111180
sockets_20170701_190000.dat, 72973152,Type:01,Stream:006,Status:00,2017-07-01 19:24:00.005887,7CE04400224C,         42347,+NAN,  111748
sockets_20170701_190000.dat, 73018336,Type:01,Stream:007,Status:00,2017-07-01 19:24:00.005887,7CE04400224C,         42347,+NAN,  111756
sockets_20170701_200000.dat, 22884352,Type:01,Stream:006,Status:00,2017-07-01 20:07:30.005803,7CE04400224C,         42347,+NAN,  115924
sockets_20170701_200000.dat, 22930944,Type:01,Stream:007,Status:00,2017-07-01 20:07:30.005803,7CE04400224C,         42347,+NAN,  115932
sockets_20170701_200000.dat, 25918240,Type:01,Stream:006,Status:00,2017-07-01 20:08:30.006079,7CE04400224C,         42347,+NAN,  116020
sockets_20170701_200000.dat, 25962560,Type:01,Stream:007,Status:00,2017-07-01 20:08:30.006079,7CE04400224C,         42347,+NAN,  116028
sockets_20170701_200000.dat, 26425504,Type:01,Stream:006,Status:00,2017-07-01 20:08:40.005189,7CE04400224C,         42347,+NAN,  116036
sockets_20170701_200000.dat, 26470016,Type:01,Stream:007,Status:00,2017-07-01 20:08:40.005189,7CE04400224C,         42347,+NAN,  116044
sockets_20170701_200000.dat,109905600,Type:01,Stream:006,Status:00,2017-07-01 20:36:10.005455,7CE04400224C,         42347,+NAN,  118676
sockets_20170701_200000.dat,109953280,Type:01,Stream:007,Status:00,2017-07-01 20:36:10.005455,7CE04400224C,         42347,+NAN,  118684
sockets_20170701_200000.dat,120532064,Type:01,Stream:006,Status:00,2017-07-01 20:39:40.005393,7CE04400224C,         42347,+NAN,  119012
sockets_20170701_200000.dat,120577024,Type:01,Stream:007,Status:00,2017-07-01 20:39:40.005393,7CE04400224C,         42347,+NAN,  119020
sockets_20170701_210000.dat,176670944,Type:01,Stream:006,Status:00,2017-07-01 21:58:10.005638,7CE04400224C,         42347,+NAN,  126548
sockets_20170701_210000.dat,176717376,Type:01,Stream:007,Status:00,2017-07-01 21:58:10.005638,7CE04400224C,         42347,+NAN,  126556
sockets_20170701_220000.dat, 14271936,Type:01,Stream:006,Status:00,2017-07-01 22:04:40.005634,7CE04400224C,         42347,+NAN,  127172
sockets_20170701_220000.dat, 14315264,Type:01,Stream:007,Status:00,2017-07-01 22:04:40.005634,7CE04400224C,         42347,+NAN,  127180
sockets_20170701_220000.dat, 36532320,Type:01,Stream:006,Status:00,2017-07-01 22:12:00.005447,7CE04400224C,         42347,+NAN,  127876
sockets_20170701_220000.dat, 36577056,Type:01,Stream:007,Status:00,2017-07-01 22:12:00.005447,7CE04400224C,         42347,+NAN,  127884
sockets_20170701_220000.dat, 45181920,Type:01,Stream:001,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128153
sockets_20170701_220000.dat, 45181984,Type:01,Stream:003,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128154
sockets_20170701_220000.dat, 45182016,Type:01,Stream:005,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128155
sockets_20170701_220000.dat, 45182080,Type:01,Stream:007,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128156
sockets_20170701_220000.dat, 45182144,Type:01,Stream:009,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128157
sockets_20170701_220000.dat, 45182208,Type:01,Stream:011,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128158
sockets_20170701_220000.dat, 45182272,Type:01,Stream:013,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128159
sockets_20170701_220000.dat, 45182336,Type:01,Stream:015,Status:00,2017-07-01 22:14:50.005302,7CE04400224C,         42347,+NAN,  128160
sockets_20170701_220000.dat,101789056,Type:01,Stream:006,Status:00,2017-07-01 22:33:30.005330,7CE04400224C,         42347,+NAN,  129940
sockets_20170701_220000.dat,101834816,Type:01,Stream:007,Status:00,2017-07-01 22:33:30.005330,7CE04400224C,         42347,+NAN,  129948
sockets_20170701_220000.dat,154409664,Type:01,Stream:006,Status:00,2017-07-01 22:50:50.005403,7CE04400224C,         42347,+NAN,  131604
sockets_20170701_220000.dat,154453888,Type:01,Stream:007,Status:00,2017-07-01 22:50:50.005403,7CE04400224C,         42347,+NAN,  131612
