sockets_20170701_020000.dat, 13761344,Type:01,Stream:000,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11953
sockets_20170701_020000.dat, 13761376,Type:01,Stream:002,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11954
sockets_20170701_020000.dat, 13761408,Type:01,Stream:004,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11955
sockets_20170701_020000.dat, 13761440,Type:01,Stream:006,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11956
sockets_20170701_020000.dat, 13761472,Type:01,Stream:008,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11957
sockets_20170701_020000.dat, 13761504,Type:01,Stream:010,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11958
sockets_20170701_020000.dat, 13761536,Type:01,Stream:012,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11959
sockets_20170701_020000.dat, 13761568,Type:01,Stream:014,Status:00,2017-07-01 02:04:30.000790,7CE044002249,         42346,+NAN,   11960
sockets_20170701_100000.dat,176149600,Type:01,Stream:000,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63169
sockets_20170701_100000.dat,176149632,Type:01,Stream:002,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63170
sockets_20170701_100000.dat,176149664,Type:01,Stream:004,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63171
sockets_20170701_100000.dat,176149696,Type:01,Stream:006,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63172
sockets_20170701_100000.dat,176149728,Type:01,Stream:008,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63173
sockets_20170701_100000.dat,176149760,Type:01,Stream:010,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63174
sockets_20170701_100000.dat,176149792,Type:01,Stream:012,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63175
sockets_20170701_100000.dat,176149824,Type:01,Stream:014,Status:00,2017-07-01 10:58:00.000501,7CE044002249,         42346,+NAN,   63176
sockets_20170701_110000.dat,140233984,Type:01,Stream:000,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67793
sockets_20170701_110000.dat,140234016,Type:01,Stream:002,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67794
sockets_20170701_110000.dat,140234048,Type:01,Stream:004,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67795
sockets_20170701_110000.dat,140234080,Type:01,Stream:006,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67796
sockets_20170701_110000.dat,140234112,Type:01,Stream:008,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67797
sockets_20170701_110000.dat,140234144,Type:01,Stream:010,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67798
sockets_20170701_110000.dat,140234176,Type:01,Stream:012,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67799
sockets_20170701_110000.dat,140234208,Type:01,Stream:014,Status:00,2017-07-01 11:46:10.000758,7CE044002249,         42346,+NAN,   67800
sockets_20170701_220000.dat,  9720864,Type:01,Stream:000,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127025
sockets_20170701_220000.dat,  9721184,Type:01,Stream:002,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127026
sockets_20170701_220000.dat,  9721216,Type:01,Stream:004,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127027
sockets_20170701_220000.dat,  9721248,Type:01,Stream:006,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127028
sockets_20170701_220000.dat,  9721280,Type:01,Stream:008,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127029
sockets_20170701_220000.dat,  9721312,Type:01,Stream:010,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127030
sockets_20170701_220000.dat,  9721376,Type:01,Stream:012,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127031
sockets_20170701_220000.dat,  9721408,Type:01,Stream:014,Status:00,2017-07-01 22:03:10.000806,7CE044002249,         42346,+NAN,  127032
