sockets_20170701_000000.dat, 31982464,Type:01,Stream:000,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1009
sockets_20170701_000000.dat, 31982560,Type:01,Stream:002,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1010
sockets_20170701_000000.dat, 31982592,Type:01,Stream:004,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1011
sockets_20170701_000000.dat, 31982624,Type:01,Stream:006,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1012
sockets_20170701_000000.dat, 31982656,Type:01,Stream:008,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1013
sockets_20170701_000000.dat, 31982688,Type:01,Stream:010,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1014
sockets_20170701_000000.dat, 31982720,Type:01,Stream:012,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1015
sockets_20170701_000000.dat, 31982752,Type:01,Stream:014,Status:00,2017-07-01 00:10:30.001074,7CE04400224D,         42345,+NAN,    1016
sockets_20170701_010000.dat, 89684544,Type:01,Stream:001,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8601
sockets_20170701_010000.dat, 89684608,Type:01,Stream:003,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8602
sockets_20170701_010000.dat, 89684640,Type:01,Stream:005,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8603
sockets_20170701_010000.dat, 89684672,Type:01,Stream:007,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8604
sockets_20170701_010000.dat, 89684704,Type:01,Stream:009,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8605
sockets_20170701_010000.dat, 89684736,Type:01,Stream:011,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8606
sockets_20170701_010000.dat, 89684768,Type:01,Stream:013,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8607
sockets_20170701_010000.dat, 89684800,Type:01,Stream:015,Status:00,2017-07-01 01:29:30.000458,7CE04400224D,         42345,+NAN,    8608
sockets_20170701_090000.dat, 95257408,Type:01,Stream:001,Status:00,2017-07-01 09:31:20.000677,7CE04400224D,         42345,+NAN,   54857
